chr	pos	pvalue	maf	conseq
7	98500322	.0079855	.883	0
7	98500656	.0050454	.881	0
7	98500842	.0024268	.887	0
7	98501825	.0045497	.884	0
7	98511594	.0086429	.882	0
7	98530287	.0053416	.883	0
7	98541261	.0075918	.878	0
7	98549185	.0030747	.883	0
7	98549935	.0059277	.883	0
7	98554851	.0039371	.882	0
7	98556294	.002672	.882	0
7	98556962	.0044451	.910	0
7	98558880	.002521	.883	0
7	98560213	.0082823	.904	0
7	98565603	.0051412	.905	0
7	98567201	.0028777	.907	0
7	98568017	.0027785	.907	0
7	98570883	.0063439	.901	0
7	98574943	.0065257	.905	0
7	98580152	.0091891	.904	0
7	98581195	.0028533	.907	0
7	98585110	.0068352	.905	0
7	98587289	.006911	.904	0
7	98587990	.0078892	.904	0
7	98592947	.0044444	.905	0
7	98593197	.002797	.907	0
7	98594770	.0045363	.905	0
7	98595930	.0049035	.906	0
7	98597139	.004122	.906	0
7	98601632	.0037082	.905	0
7	98603466	.0024209	.907	0
7	98615782	.0078226	.933	0
7	99042173	.006441	.957	0
7	99221299	.0090714	.958	0
7	99247129	.0097651	.959	0
7	99273258	.0099952	.952	0
7	99336045	.0056847	.899	0
7	99466587	.0001788	.555	0
7	99471072	.0002065	.554	0
7	99474427	.0004524	.510	0
7	99475718	.000232	.551	0
7	99477426	.000217	.561	0
7	99481637	.0002669	.560	0
7	99486032	.0005168	.552	0
7	99487071	.0001954	.561	0
7	99492296	.0008765	.642	0
7	99493880	.0002099	.561	0
7	99495472	.0002147	.561	0
7	99497957	.0004629	.500	0
7	99500042	.0001904	.562	0
7	99500899	.0001701	.562	0
7	99503140	.002944	.984	0
7	99505054	.0001415	.561	0
7	99505223	.0001797	.562	0
7	99509324	.0001377	.562	0
7	99510234	.0002388	.562	0
7	99511563	.0001637	.565	0
7	99518091	.0001909	.562	0
7	99520563	.0001856	.562	0
7	99523631	.0002114	.561	0
7	99524489	.000206	.561	0
7	99525071	.0002009	.561	0
7	99525241	.0001781	.563	0
7	99534030	.004137	.721	0
7	99534080	.0084705	.560	0
7	99535951	.008821	.560	0
7	99537653	.003349	.721	0
7	99538120	.0025676	.984	0
7	99538594	.0085727	.560	0
7	99538841	.0091032	.560	0
7	99539786	.0090452	.561	0
7	99541360	.008537	.560	0
7	99541636	.0038111	.721	0
7	99542949	.0081917	.560	0
7	99543002	.0083254	.561	0
7	99543177	.0035533	.721	0
7	99544633	.0078949	.561	0
7	99544821	.0060706	.556	0
7	99544894	.0033137	.721	0
7	99545309	.0035785	.721	0
7	99546938	.0062166	.557	0
7	99547530	.0081018	.561	0
7	99548855	.0057723	.557	0
7	99550477	.0035971	.721	0
7	99551944	.0067219	.727	0
7	99552168	.0088052	.561	0
7	99552907	.0022579	.984	0
7	99553167	.0092275	.561	0
7	99557217	.0024733	.585	0
7	99560866	.0007684	.521	0
7	99561548	.0007766	.530	0
7	99562155	.0042426	.725	0
7	99562258	.0027671	.590	0
7	99562328	.0028999	.591	0
7	99562842	.0006846	.524	0
7	99563961	.0007367	.524	0
7	99566407	.0009129	.522	0
7	99567455	.0010504	.526	0
7	99567908	.000881	.523	0
7	99569225	.0013493	.590	0
7	99569394	.0008054	.603	0
7	99570586	.0008741	.720	0
7	99574132	.0007117	.607	0
7	99574758	.0008316	.600	0
7	99576068	.0006104	.602	0
7	99577744	.0006929	.601	0
7	99579152	.0005173	.603	0
7	99580426	.0006758	.603	0
7	99580907	.0005376	.602	0
7	99581408	.0003919	.606	0
7	99581469	.0002928	.605	0
7	99581799	.0007944	.717	0
7	99581874	.0052746	.572	0
7	99582212	.002239	.602	0
7	99583286	.0014369	.657	0
7	99583650	.0005343	.646	0
7	99585150	.0008944	.598	0
7	99585441	.0007982	.717	0
7	99585798	.0054316	.540	0
7	99587980	.0042919	.545	0
7	99588225	.0009506	.598	0
7	99589125	.0008859	.717	0
7	99589404	.0008847	.717	0
7	99589843	.0005732	.600	0
7	99590893	.0005789	.600	0
7	99591021	.0004225	.744	0
7	99591418	.0008914	.713	0
7	99593346	.0006561	.600	0
7	99594726	.0009467	.718	0
7	99595422	.0008752	.718	0
7	99595480	.000965	.717	0
7	99597523	.0051653	.910	0
7	99598286	.0006491	.719	0
7	99600405	.0004862	.593	0
7	99602022	.0007412	.803	0
7	99605588	.0010026	.657	0
7	99608029	.0000698	.715	0
7	99610127	.0068369	.622	0
7	99612405	.0006467	.658	0
7	99613476	.0000926	.715	0
7	99614313	.0006506	.659	0
7	99617067	.0000577	.716	0
7	99620277	.0001743	.714	0
7	99620554	.0000824	.716	0
7	99620759	.0000928	.716	0
7	99625796	.0003995	.657	0
7	99626035	.0003602	.661	0
7	99632982	.0002987	.657	0
7	99639187	.0018866	.964	0
7	99642745	.0002308	.713	0
7	99650429	.0001076	.719	0
7	99655897	.0001359	.716	0
7	99656927	.0002872	.713	0
7	99665834	.0006207	.715	0
7	99670932	.0000828	.733	0
7	99675659	.0001718	.715	0
7	99677917	.0003915	.714	0
7	99682026	.0003554	.738	0
7	99692594	.0002508	.717	0
7	99694541	.0084694	.959	0
7	99696797	.0003224	.738	0
7	99699169	.0002312	.717	0
7	99703958	.0004056	.695	0
7	99708745	.0071865	.959	0
7	99711040	.000259	.717	0
7	99719480	.0002708	.780	0
7	99720994	.0000566	.728	0
7	99722266	.0001204	.723	0
7	99728790	.0001046	.723	0
7	99734661	.0009914	.709	0
7	99736059	.000563	.720	0
7	99737012	.0021665	.793	0
7	99759205	.0018084	.706	0
7	99770456	.0025102	.724	0
7	99779243	.0057161	.722	0
7	99779259	.0013362	.734	0
7	99779886	.0027067	.727	0
7	99780282	.0052355	.722	0
7	99780655	.0028497	.733	0
7	99782753	.0049349	.722	0
7	99783714	.0055717	.722	0
7	99784704	.0022919	.728	0
7	99785443	.0048945	.723	0
7	99785671	.003983	.719	0
7	99786819	.0057026	.722	0
7	99786964	.0056343	.722	0
7	99787372	.0055601	.722	0
7	99790677	.0051751	.724	0
7	99790971	.0058605	.722	0
7	99792608	.0054596	.724	0
7	99797031	.0053085	.722	0
7	99797792	.003043	.716	0
7	99799845	.0038295	.715	0
7	99800958	.0062354	.723	0
7	99803738	.0043812	.677	0
7	99804104	.0046248	.707	0
7	99804125	.0052296	.702	0
7	99805319	.0069812	.709	0
7	99807146	.0040006	.713	0
7	99807265	.0064696	.709	0
7	99808151	.0068656	.711	0
7	99809835	.0082609	.693	0
7	99810113	.0042938	.714	0
7	99810643	.0080774	.710	0
7	99811204	.0070465	.711	0
7	99811464	.0080284	.710	0
7	99811836	.0080055	.710	0
7	99812089	.0078812	.710	0
7	99812297	.0079558	.710	0
7	99812870	.0079128	.710	0
7	99813672	.0033204	.715	0
7	99813912	.0034549	.715	0
7	99814821	.0076598	.705	0
7	99815247	.0070158	.710	0
7	99815367	.0075281	.710	0
7	99815399	.0075238	.710	0
7	99816179	.003794	.722	0
7	99816272	.0000978	.661	0
7	99816275	.0002783	.681	0
7	99816437	.0038754	.711	0
7	99817859	.003947	.713	0
7	99819577	.0030628	.714	0
7	99820050	.0040225	.712	0
7	99820877	.0044943	.708	0
7	99821381	.0038549	.714	0
7	99821470	.0033287	.715	0
7	99821685	.0040342	.713	0
7	99823621	.003737	.713	0
7	99824453	.003945	.714	0
7	99825558	.0039335	.714	0
7	99825748	.0033027	.715	0
7	99827148	.0031683	.715	0
7	99880017	.0081662	.823	0
7	99893148	.0040837	.695	0
7	100111700	.0094006	.940	0
7	100115878	.0038451	.927	0
7	100116424	.0098784	.925	0
7	100117136	.0065629	.927	0
7	100119315	.003042	.933	0
7	100129399	.0030145	.933	0
7	100130214	.0029092	.933	0
7	100130674	.0029132	.933	0
7	100132741	.0043433	.936	0
7	100133986	.0035128	.936	0
7	100137971	.0028911	.933	0
7	100139367	.0025008	.933	0
7	100139831	.0032007	.933	0
7	100140587	.0028428	.934	0
7	100141861	.0032629	.934	0
7	100141981	.0028566	.934	0
7	100147506	.0042072	.936	0
7	100149978	.0026208	.933	0
7	100150736	.0042203	.936	0
7	100152178	.0045163	.936	0
7	100156438	.0033363	.936	0
7	100157993	.0042585	.936	0
7	100159642	.009687	.976	0
7	100160094	.0025514	.933	0
7	100160119	.0024053	.933	0
7	100167002	.0037428	.930	0
7	100167263	.0039373	.936	0
7	100167880	.0051926	.929	0
7	100170912	.0020567	.933	0
7	100171788	.0020316	.933	0
7	100172495	.0023848	.934	0
7	100172559	.0038122	.936	0
7	100176985	.0027277	.935	0
7	100177044	.0018918	.933	0
7	100178552	.0034764	.936	0
7	100180060	.0045107	.936	0
7	100180896	.0017711	.928	0
7	100183930	.0041835	.937	0
7	100186111	.0028744	.934	0
7	100186204	.0027402	.934	0
7	100221867	.0047119	.850	0
7	100240505	.0074085	.959	0
7	100260927	.0067311	.975	0
7	100278554	.0067642	.974	0
7	100321138	.0094549	.857	0
7	100355247	.0092541	.675	0
7	100363358	.009456	.673	0
7	100363441	.0099063	.682	0
7	100389928	.0038233	.780	0
7	100389929	.003724	.780	0
7	100422713	.0059373	.007	0
7	100451732	.0076663	.724	0
7	100461565	.0095783	.721	0
7	100466441	.0093749	.721	0
7	100468103	.0037669	.715	0
7	100471121	.0025854	.715	0
7	100472826	.0035247	.713	0
7	100492322	.0051511	.716	0
7	100500615	.0057684	.716	0
7	100507896	.0051495	.923	0
7	100512536	.0070131	.717	0
7	100517187	.0014901	.779	0
7	100518458	.0015796	.606	0
7	100520272	.0007366	.583	0
7	100521610	.0004806	.608	0
7	100523241	.0090776	.493	0
7	100525146	.0002464	.617	0
7	100529128	.0018189	.474	0
7	100530101	.00131	.465	0
7	100530811	.0009203	.425	0
7	100530996	.00137	.475	0
7	100532733	.001105	.686	0
7	100533822	.0013003	.444	0
7	100540556	.0008836	.914	0
7	100614812	.0085449	.096	0
7	100912521	.0095776	.976	0
7	100981247	.0056192	.659	0
7	100984370	.007497	.675	0
7	100984713	.0074121	.660	0
7	100985743	.0096468	.651	0
7	101076179	.0038624	.013	0
7	101244913	.0043808	.905	0
7	101246205	.0064605	.908	0
7	101248587	.006408	.913	0
7	101254825	.0040016	.912	0
7	101255198	.0023339	.893	0
7	101256074	.0028432	.912	0
7	101257574	.0097611	.911	0
7	101326822	.006168	.448	0
7	101328989	.0021273	.576	0
7	101332332	.0007676	.771	0
7	101338814	.0023042	.774	0
7	101347576	.0082585	.924	0
7	101348724	.0087752	.946	0
7	101359534	.0093917	.950	0
7	101373547	.0088524	.658	0
7	101375259	.0072026	.655	0
7	101375807	.0088171	.658	0
7	101468196	.0052836	.980	0
7	101475214	.0083155	.980	0
7	101483102	.0061643	.970	0
7	101488249	.0072112	.970	0
7	101505460	.0098281	.982	0
7	101543123	.0039144	.971	0
7	101562491	.0087964	.877	0
7	101562587	.0017854	.979	0
7	101567609	.0018235	.979	0
7	101578648	.0015144	.979	0
7	101581875	.0021592	.980	0
7	101594931	.0025516	.979	0
7	101626849	.0024296	.980	0
7	101626881	.0049023	.981	0
7	101646385	.0057278	.984	0
7	101659707	.007719	.984	0
7	101681911	.0038813	.987	0
7	101728272	.003993	.852	0
7	101734618	.0059918	.806	0
7	101735438	.0051671	.799	0
7	101737712	.0061041	.798	0
7	101755903	.0091666	.806	0
7	101809851	.0060801	.751	0
7	101866915	.0023507	.917	0
7	102008352	.0066956	.787	0
7	102014454	.0084236	.023	0
7	102058179	.0085847	.763	0
7	102065651	.0066009	.758	0
7	102071174	.0014893	.169	0
7	103087591	.0098321	.960	0
7	103089146	.0098536	.960	0
7	103089867	.0079397	.962	0
7	103091403	.0078182	.962	0
7	103115642	.0085257	.844	0
7	103117328	.0092306	.845	0
7	103119863	.0079669	.844	0
7	103131654	.0092066	.837	0
7	103132208	.0074885	.837	0
7	103132671	.0091489	.842	0
7	103134152	.0087356	.842	0
7	103134287	.0074194	.843	0
7	103473348	.0057188	.975	0
7	103500893	.0064544	.926	0
7	103553960	.0074753	.811	0
7	103558568	.0095333	.966	0
7	103559124	.0098555	.862	0
7	104088500	.0085607	.777	0
7	104096508	.0086325	.777	0
7	104096980	.0060179	.821	0
7	104097305	.0060271	.821	0
7	104097453	.005915	.821	0
7	104100036	.0045795	.821	0
7	104100154	.0074272	.832	0
7	104100342	.0078552	.832	0
7	104100697	.0056621	.833	0
7	104100896	.0074338	.832	0
7	104101053	.0055608	.833	0
7	104101058	.0075889	.832	0
7	104102380	.0071493	.832	0
7	104102534	.0078443	.777	0
7	104102597	.0070136	.832	0
7	104102743	.0062286	.829	0
7	104102770	.0062346	.829	0
7	104103466	.005292	.833	0
7	104103858	.0069724	.832	0
7	104103888	.0052405	.833	0
7	104104002	.0069856	.831	0
7	104104597	.005649	.927	0
7	104104808	.0041774	.821	0
7	104105495	.0070467	.831	0
7	104105562	.0069745	.831	0
7	104105742	.0068684	.831	0
7	104105834	.0041424	.832	0
7	104106004	.0038452	.821	0
7	104107166	.0072119	.778	0
7	104107600	.0058488	.833	0
7	104107660	.0066296	.778	0
7	104107936	.0068726	.778	0
7	104108617	.0090161	.777	0
7	104108619	.0055819	.833	0
7	104108757	.0044562	.831	0
7	104108934	.0065428	.833	0
7	104110584	.0019612	.957	0
7	104111222	.0027016	.953	0
7	104115065	.0004894	.945	0
7	104116545	.0007016	.957	0
7	104116964	.0006007	.945	0
7	104127764	.0004511	.956	0
7	104129994	.0006119	.942	0
7	104133882	.000708	.942	0
7	104134453	.000689	.942	0
7	104136527	.0096094	.965	0
7	104139312	.0099504	.964	0
7	104160283	.0022851	.567	0
7	104163736	.0025816	.985	0
7	104174088	.0022814	.986	0
7	104315648	.0005607	.986	0
7	104323322	.0007601	.986	0
7	104356293	.0098388	.643	0
7	104526534	.0000386	.964	0
7	104554425	.009748	.923	0
7	104561765	.009581	.921	0
7	104762667	.0098679	.980	0
7	104811287	.0045859	.983	0
7	104811307	.0092063	.944	0
7	104816157	.0005469	.979	0
7	104827010	.0060694	.967	0
7	104857024	.0055008	.925	0
7	105186645	.0097749	.970	0
7	105241647	.007857	.807	0
7	105242661	.0088914	.806	0
7	105406000	.006345	.941	0
7	105428863	.0020258	.796	0
7	105433195	.0067646	.769	0
7	105491404	.0089447	.971	0
7	105513336	.0045035	.971	0
7	105584159	.0058876	.775	0
7	105637007	.0068144	.803	0
7	105697009	.006722	.983	0
7	105786646	.0092046	.600	0
7	105789800	.0071072	.598	0
7	105791161	.0042848	.590	0
7	105791617	.0039653	.595	0
7	105792823	.0033811	.590	0
7	105792923	.0033339	.590	0
7	105795338	.0059485	.594	0
7	105797905	.0094112	.580	0
7	105800606	.0087402	.579	0
7	105801435	.0085649	.579	0
7	105804053	.0087995	.578	0
7	105820158	.0046921	.548	0
7	105826838	.0026666	.426	0
7	105834325	.0095132	.557	0
7	105866067	.0083041	.973	0
7	105952099	.0052116	.892	0
7	105954989	.005235	.928	0
7	105955022	.0097374	.939	0
7	105959395	.0077289	.938	0
7	105959413	.0087492	.940	0
7	105962460	.0076195	.927	0
7	105964602	.0022704	.705	0
7	105965003	.009087	.940	0
7	105972840	.0031718	.915	0
7	105981599	.008566	.932	0
7	105983698	.0083036	.938	0
7	105989414	.0085066	.928	0
7	105990752	.0072267	.931	0
7	105992881	.0049629	.808	0
7	105994512	.0026156	.804	0
7	106000604	.0074802	.803	0
7	106002624	.0072899	.807	0
7	106009372	.0062682	.801	0
7	106011758	.0054893	.819	0
7	106119388	.0010598	.991	0
7	106171347	.003574	.957	0
7	106275393	.0044641	.950	0
7	106301545	.0071402	.957	0
7	106305984	.0083506	.958	0
7	106306793	.0066798	.440	0
7	106307980	.0099836	.929	0
7	106313276	.0039062	.525	0
7	106314881	.0039263	.525	0
7	106315711	.0040223	.525	0
7	106328645	.0024441	.523	0
7	106339640	.0082678	.523	0
7	106369645	.0078976	.012	0
7	106372122	.0052007	.012	0
7	106372938	.0084579	.928	0
7	106374548	.0073562	.506	0
7	106374640	.0065022	.518	0
7	106623497	.00747	.926	0
7	106624161	.0078193	.925	0
7	106624476	.0083946	.924	0
7	106625544	.0062939	.923	0
7	106786142	.0077502	.786	0
7	106786474	.0052289	.784	0
7	106786550	.0056178	.782	0
7	106786952	.0042891	.784	0
7	106787065	.0041751	.783	0
7	106787266	.0041547	.784	0
7	106788621	.0039792	.785	0
7	106789152	.0019387	.764	0
7	106789153	.0013407	.766	0
7	106790555	.0036415	.786	0
7	106792332	.0056701	.782	0
7	106792517	.0057854	.782	0
7	106792704	.0057319	.782	0
7	106793175	.0043475	.783	0
7	106793847	.0048514	.985	0
7	106794100	.0064857	.782	0
7	106795043	.0012701	.814	0
7	106796537	.0016056	.770	0
7	106796977	.0016166	.814	0
7	106798290	.0019948	.814	0
7	106799043	.0021619	.814	0
7	106801088	.001756	.815	0
7	106801395	.0016318	.816	0
7	106802823	.0021528	.812	0
7	106803963	.0017578	.814	0
7	106804249	.0014067	.814	0
7	106807448	.0016734	.822	0
7	106807783	.0016023	.817	0
7	106808480	.0012985	.818	0
7	106809056	.0019355	.684	0
7	106809884	.0011006	.750	0
7	106810107	.0010858	.808	0
7	106810293	.0008496	.812	0
7	106810997	.0002584	.797	0
7	106811374	.0006321	.806	0
7	106811479	.0017096	.945	0
7	106812246	.0031745	.756	0
7	106812788	.0002864	.795	0
7	106812916	.0003129	.795	0
7	106814234	.0003132	.794	0
7	106814543	.0002855	.795	0
7	106814574	.0002262	.795	0
7	106815754	.0002567	.795	0
7	106817100	.0002513	.796	0
7	106817184	.0003201	.795	0
7	106817639	.0010714	.800	0
7	106817901	.0012898	.757	0
7	106818731	.0002697	.796	0
7	106819255	.000347	.795	0
7	106821016	.0003197	.778	0
7	106823661	.0002476	.795	0
7	106823734	.0002114	.796	0
7	106823951	.0002994	.796	0
7	106824259	.0003075	.796	0
7	106824580	.0004734	.778	0
7	106825004	.0002559	.796	0
7	106825628	.0002192	.797	0
7	106826381	.0003883	.797	0
7	106826439	.0002283	.796	0
7	106827512	.0005646	.794	0
7	106827796	.0002038	.796	0
7	106827867	.000246	.796	0
7	106829223	.0003168	.796	0
7	106832361	.0002511	.796	0
7	106833797	.0003836	.796	0
7	106834139	.000341	.795	0
7	106835410	.0001522	.774	0
7	106836242	.0002656	.776	0
7	106837866	.0001321	.751	0
7	106843133	.0002948	.796	0
7	106844281	.0002016	.796	0
7	106844694	.0001552	.796	0
7	106845482	.0001648	.796	0
7	106845969	.0001981	.796	0
7	106846412	.0006964	.801	0
7	106847492	.0001785	.777	0
7	106847686	.0001955	.793	0
7	106848325	.0001796	.795	0
7	106849393	.0001216	.836	0
7	106850548	.000166	.796	0
7	106850755	.0001724	.795	0
7	106851754	.0001619	.795	0
7	106851939	.0001799	.795	0
7	106853659	.0002021	.796	0
7	106853817	.0003085	.775	0
7	106854357	.0074169	.981	0
7	106856002	.0003438	.781	0
7	106856034	.0003831	.802	0
7	106860245	.0003023	.795	0
7	106862963	.0002123	.778	0
7	106863123	.0002497	.775	0
7	106863170	.0002284	.795	0
7	106863173	.0002252	.795	0
7	106863744	.0003391	.790	0
7	106864237	.0002132	.794	0
7	106865920	.0002362	.795	0
7	106866178	.0002641	.778	0
7	106866498	.0002134	.777	0
7	106868003	.0003399	.794	0
7	106870746	.0003062	.777	0
7	106874065	.0010281	.783	0
7	106875965	.0002789	.793	0
7	106876045	.0007489	.792	0
7	106876644	.0001577	.774	0
7	106877468	.0002633	.795	0
7	106878200	.0002788	.795	0
7	106878516	.0001118	.767	0
7	106880195	.000523	.791	0
7	106881808	.0002741	.794	0
7	106881983	.0005907	.798	0
7	106885236	.0004097	.793	0
7	106886295	.0003782	.798	0
7	106887274	.0005581	.794	0
7	106887680	.0002664	.795	0
7	106888594	.0004087	.795	0
7	106890791	.0003947	.793	0
7	106890996	.0016677	.795	0
7	106891090	.0002701	.794	0
7	106891829	.0003299	.795	0
7	106892431	.0002803	.794	0
7	106897037	.0003357	.795	0
7	106897237	.0002035	.795	0
7	106897500	.0001662	.774	0
7	106898036	.000532	.791	0
7	106898458	.0003114	.795	0
7	106899685	.0002203	.774	0
7	106900214	.0002486	.772	0
7	106900664	.0003358	.795	0
7	106901394	.0006054	.796	0
7	106901557	.0004964	.792	0
7	106901741	.0002268	.774	0
7	106902219	.0003254	.796	0
7	106902625	.0005404	.793	0
7	106903326	.0003244	.795	0
7	106903421	.00053	.793	0
7	106904031	.0002813	.789	0
7	106904077	.0002667	.795	0
7	106904859	.0004587	.793	0
7	106906998	.0002335	.775	0
7	106907353	.0003655	.795	0
7	106907781	.0004476	.795	0
7	106909126	.0004464	.795	0
7	106909172	.0001184	.777	0
7	106909637	.0003896	.794	0
7	106910723	.0003835	.795	0
7	106912948	.0006816	.794	0
7	106912963	.0005082	.793	0
7	106913718	.0002641	.795	0
7	106914944	.0032718	.824	0
7	106915723	.0083693	.817	0
7	106916121	.0049226	.823	0
7	106916279	.0062114	.819	0
7	106917438	.0058923	.856	0
7	106922106	.0002692	.776	0
7	106922443	.0003778	.943	0
7	106923158	.0003491	.795	0
7	106924928	.0002968	.795	0
7	106925353	.0003172	.795	0
7	106927820	.0003419	.797	0
7	106929356	.0010429	.786	0
7	106929360	.0006103	.800	0
7	106930787	.0004342	.795	0
7	106933013	.0008067	.794	0
7	106933099	.0003554	.795	0
7	106933196	.0002981	.795	0
7	106934175	.0008114	.849	0
7	106934246	.0003381	.775	0
7	106934378	.000357	.795	0
7	106934548	.000551	.793	0
7	106934731	.0006532	.796	0
7	106935405	.0011969	.788	0
7	106937135	.0002882	.795	0
7	106937418	.0002531	.795	0
7	106938420	.0004884	.790	0
7	106938903	.0002909	.791	0
7	106939202	.0004417	.791	0
7	106940098	.0002897	.767	0
7	106940476	.0003053	.794	0
7	106940957	.0002455	.794	0
7	106941324	.000078	.723	0
7	106941449	.0004841	.793	0
7	106942039	.0003453	.795	0
7	106942382	.00031	.795	0
7	106942766	.0003686	.795	0
7	106943563	.0006598	.794	0
7	106943564	.0046356	.014	0
7	106943640	.0003051	.795	0
7	106944145	.0006488	.794	0
7	106944408	.0002606	.795	0
7	106944563	.0002331	.794	0
7	106944706	.0096663	.945	0
7	106944755	.0002921	.795	0
7	106945926	.0005437	.795	0
7	106946195	.0004317	.691	0
7	106946343	.0003522	.795	0
7	106948091	.0004704	.791	0
7	106949444	.0004645	.793	0
7	106951369	.0003113	.796	0
7	106951579	.0014244	.779	0
7	106953033	.0002943	.796	0
7	106953278	.000774	.799	0
7	106953427	.000288	.795	0
7	106954536	.0004891	.794	0
7	106954879	.0004523	.793	0
7	106955156	.0004837	.794	0
7	106955666	.0004913	.794	0
7	106957161	.0004274	.798	0
7	106957596	.0004959	.794	0
7	106957932	.0004024	.794	0
7	106958037	.0004104	.794	0
7	106958469	.00045	.793	0
7	106958505	.0005258	.793	0
7	106958740	.0011233	.789	0
7	106959226	.0004891	.793	0
7	106959832	.0004467	.794	0
7	106960166	.0003954	.794	0
7	106960515	.000513	.794	0
7	106961139	.0003778	.794	0
7	106962407	.0004094	.794	0
7	106962782	.0004783	.794	0
7	106962948	.0003644	.795	0
7	106963213	.0004863	.794	0
7	106963262	.0007564	.792	0
7	106963650	.0004811	.794	0
7	106963913	.0008435	.793	0
7	106963934	.0007531	.792	0
7	106964052	.0005055	.794	0
7	106964222	.0003694	.794	0
7	106964281	.0006966	.792	0
7	106965009	.0008515	.758	0
7	106965091	.0006354	.800	0
7	106965447	.0003495	.793	0
7	106965794	.0003949	.793	0
7	106967440	.0009374	.800	0
7	106967491	.0002665	.796	0
7	106968470	.0002121	.795	0
7	106969198	.0002496	.795	0
7	106970522	.0007655	.800	0
7	106971050	.0011688	.798	0
7	106972513	.0009388	.800	0
7	106973534	.0005628	.771	0
7	106974647	.0022583	.799	0
7	106975059	.0003457	.766	0
7	106977613	.0004808	.790	0
7	106978005	.0003007	.795	0
7	106978024	.0002264	.792	0
7	106979291	.0009553	.799	0
7	106979559	.0002984	.795	0
7	106983000	.0002972	.796	0
7	106984288	.0006694	.799	0
7	106984569	.0009189	.797	0
7	106984684	.0005034	.773	0
7	106985150	.0003445	.794	0
7	106985648	.0006462	.769	0
7	106985873	.000646	.773	0
7	106987810	.0001548	.720	0
7	106987988	.0005719	.771	0
7	106989971	.0014293	.799	0
7	106992130	.0003435	.796	0
7	106993573	.0004089	.795	0
7	106999301	.0007478	.800	0
7	106999453	.0013492	.796	0
7	107000353	.0009429	.800	0
7	107000560	.0012971	.848	0
7	107000651	.0007092	.773	0
7	107000952	.0010902	.800	0
7	107002573	.0003724	.795	0
7	107004119	.001353	.797	0
7	107004672	.0008459	.774	0
